endid,endname,end_lat,end_long,geometry,zipcode
432,Quesada Ave at 3rd St,37.733093,-122.390976,POINT (-122.390976 37.733093),94124
433,Gennessee St at Monterey Blvd,37.731655,-122.45112,POINT (-122.45112 37.731655),94127
434,Carroll Ave at 3rd St,37.725376,-122.39402,POINT (-122.39402 37.725376),94124
435,Jennings St at Revere Ave,37.729393,-122.386536,POINT (-122.386536 37.729393),94124
436,McKinnon Ave at 3rd St,37.736298,-122.38997,POINT (-122.38997 37.736298),94124
437,Evans Ave at Mendell St,37.740177,-122.383736,POINT (-122.383736 37.740177),94124
438,Oakdale Ave at Phelps St,37.73685,-122.39425,POINT (-122.39425 37.73685),94124
439,Post St at Divisadero St,37.78437,-122.439476,POINT (-122.439476 37.78437),94115
44,Civic Center/UN Plaza BART Station (Market St at McAllister St),37.781075,-122.411736,POINT (-122.411736 37.781075),94103
440,Carl St at Cole St,37.76591,-122.44926,POINT (-122.44926 37.76591),94117
441,Chestnut St at Van Ness Ave,37.802288,-122.42451,POINT (-122.42451 37.802288),94109
442,Newbury Park Dr at King Rd,37.365536,-121.867966,POINT (-121.867966 37.365536),95133
443,3rd St at Keyes St,37.320866,-121.87628,POINT (-121.87628 37.320866),95112
444,Mercado Way at Sierra Rd,37.371117,-121.88133,POINT (-121.88133 37.371117),95133
445,Natoma St at New Montgomery St,37.786552,-122.399605,POINT (-122.399605 37.786552),94105
446,Mint St at Mission St,37.78228,-122.40731,POINT (-122.40731 37.78228),94103
45,5th St at Howard St,37.781754,-122.40513,POINT (-122.40513 37.781754),94103
450,Funston Ave at Irving St,37.763935,-122.47065,POINT (-122.47065 37.763935),94122
451,10th Ave at Irving St,37.76409,-122.46738,POINT (-122.46738 37.76409),94122
453,Brannan St at 4th St,37.777935,-122.39697,POINT (-122.39697 37.777935),94107
454,7th Ave at Cabrillo St,37.775177,-122.465004,POINT (-122.465004 37.775177),94118
455,McAllister St at Arguello Blvd,37.775215,-122.458336,POINT (-122.458336 37.775215),94118
456,Arguello Blvd at Geary Blvd,37.781467,-122.45881,POINT (-122.45881 37.781467),94118
457,7th Ave at Irving St,37.763435,-122.464066,POINT (-122.464066 37.763435),94122
458,Frederick St at Arguello Blvd,37.76578,-122.457634,POINT (-122.457634 37.76578),94117
459,Utah St at 24th St,37.753124,-122.405396,POINT (-122.405396 37.753124),94110
46,San Antonio Park,37.79014,-122.24237,POINT (-122.24237 37.79014),94606
460,Terry Francois Blvd at Warriors Way,37.769096,-122.38633,POINT (-122.38633 37.769096),94158
461,Terry Francois Blvd at Mission Bay Blvd N,37.771328,-122.38662,POINT (-122.38662 37.771328),94158
462,Cruise Terminal at Pier 27,37.80465,-122.402084,POINT (-122.402084 37.80465),94111
463,Heron's Head Park,37.740322,-122.376785,POINT (-122.376785 37.740322),94124
465,San Francisco Caltrain Station (King St at 4th St),37.77633,-122.39444,POINT (-122.39444 37.77633),94107
466,5th Ave at Anza St,37.779488,-122.46314,POINT (-122.46314 37.779488),94118
467,Brannan St at Colin P Kelly Jr St,37.782387,-122.39134,POINT (-122.39134 37.782387),94107
468,Grove St at Gough St,37.77787,-122.42295,POINT (-122.42295 37.77787),94102
469,Ellis St at Pierce St,37.781982,-122.43577,POINT (-122.43577 37.781982),94115
47,4th St at Harrison St,37.780956,-122.39975,POINT (-122.39975 37.780956),94107
470,N 14th St at E Santa Clara St,37.342663,-121.87729,POINT (-121.87729 37.342663),95112
471,Turk Blvd at Stanyan St,37.77761,-122.45462,POINT (-122.45462 37.77761),94118
472,Columbia Ave at Bird Ave,37.324127,-121.89972,POINT (-121.89972 37.324127),95126
473,Willow St at Blewett Ave,37.309013,-121.90001,POINT (-121.90001 37.309013),95125
474,14th Ave at Geary Blvd,37.78047,-122.472824,POINT (-122.472824 37.78047),94118
475,22nd St at William St,37.340378,-121.86402,POINT (-121.86402 37.340378),95116
476,19th St at William St,37.338467,-121.86652,POINT (-121.86652 37.338467),95116
477,17th Ave at Geary Blvd,37.78072,-122.476105,POINT (-122.476105 37.78072),94118
478,Greenwich St at Franklin St,37.800255,-122.42592,POINT (-122.42592 37.800255),94123
48,2nd St at S Park St,37.78241,-122.39271,POINT (-122.39271 37.78241),94107
480,Steiner St at California St,37.78857,-122.4354,POINT (-122.4354 37.78857),94115
481,O'Farrell St at Masonic Ave,37.78113,-122.44737,POINT (-122.44737 37.78113),94118
482,Brannan St at 7th St,37.77266,-122.40368,POINT (-122.40368 37.77266),94103
483,7th St at King St,37.77123,-122.40089,POINT (-122.40089 37.77123),94107
485,Funston Ave at Fulton St,37.773262,-122.47123,POINT (-122.47123 37.773262),94118
486,Arguello Blvd at Edward St,37.77849,-122.45865,POINT (-122.45865 37.77849),94118
487,Powell St at Columbus Ave,37.800495,-122.41089,POINT (-122.41089 37.800495),94133
488,Egbert Ave at Jennings St,37.72263,-122.392494,POINT (-122.392494 37.72263),94124
489,Funston Ave at Clement St,37.782497,-122.47197,POINT (-122.47197 37.782497),94118
49,S Park St at 3rd St,37.78076,-122.39499,POINT (-122.39499 37.78076),94107
490,9th Ave at Geary Blvd,37.78184,-122.467636,POINT (-122.467636 37.78184),94118
491,Devine St at San Pedro St,37.33867,-121.895645,POINT (-121.895645 37.33867),95110
492,Webster St at Clay St,37.790802,-122.43259,POINT (-122.43259 37.790802),94115
493,Folsom St at 7th St,37.776665,-122.407906,POINT (-122.407906 37.776665),94103
494,Park Ave at Laurel Grove Ln,37.326283,-121.904915,POINT (-121.904915 37.326283),95126
495,St James St at 9th St,37.34321,-121.88439,POINT (-121.88439 37.34321),95112
496,Green St at Van Ness Ave,37.797626,-122.42354,POINT (-122.42354 37.797626),94109
498,Frida Kahlo Way at Cloud Cir,37.72589,-122.452446,POINT (-122.452446 37.72589),94112
499,Otis St at Brady St,37.772305,-122.4198,POINT (-122.4198 37.772305),94103
5,Powell St BART Station (Market St at 5th St),37.7839,-122.40845,POINT (-122.40845 37.7839),94102
50,2nd St at Townsend St,37.780525,-122.39029,POINT (-122.39029 37.780525),94107
500,Battery St at Filbert St,37.802197,-122.40177,POINT (-122.40177 37.802197),94111
506,7th Ave at Clement St,37.78244,-122.46538,POINT (-122.46538 37.78244),94118
508,St. Joseph's Ave at Geary Blvd,37.782475,-122.442535,POINT (-122.442535 37.782475),94115
509,Evans Ave at Newhall St,37.742233,-122.38684,POINT (-122.38684 37.742233),94124
51,Parker Ave at McAllister St,37.7761,-122.453094,POINT (-122.453094 37.7761),94118
510,Post St at Webster St,37.785393,-122.43182,POINT (-122.43182 37.785393),94115
511,Anza St at Collins St,37.78068,-122.45001,POINT (-122.45001 37.78068),94118
512,Divisadero St at Clay St,37.78969,-122.44069,POINT (-122.44069 37.78969),94115
513,Alameda St at Henry Adams St,37.768547,-122.4044,POINT (-122.4044 37.768547),94103
514,Laurel St at California St,37.786694,-122.45008,POINT (-122.45008 37.786694),94118
515,18th Ave at California St,37.78511,-122.47767,POINT (-122.47767 37.78511),94121
516,Clement St at 32nd Ave,37.781723,-122.49284,POINT (-122.49284 37.781723),94121
517,Spruce St at California St,37.78658,-122.45342,POINT (-122.45342 37.78658),94118
518,22nd St at Potrero Ave,37.75681,-122.405945,POINT (-122.405945 37.75681),94110
52,McAllister St at Baker St,37.777416,-122.44184,POINT (-122.44184 37.777416),94115
520,23rd Ave at Clement St,37.78199,-122.4828,POINT (-122.4828 37.78199),94121
521,48th Ave at Cabrillo St,37.772953,-122.50907,POINT (-122.50907 37.772953),94121
53,Grove St at Divisadero,37.775948,-122.437775,POINT (-122.437775 37.775948),94117
54,Alamo Square (Steiner St at Fulton St),37.777546,-122.43327,POINT (-122.43327 37.777546),94117
55,Webster St at Grove St,37.777054,-122.42956,POINT (-122.42956 37.777054),94102
56,Koshland Park,37.773415,-122.427315,POINT (-122.427315 37.773415),94102
58,Market St at 10th St,37.77662,-122.41738,POINT (-122.41738 37.77662),94102
59,S Van Ness Ave at Market St,37.774815,-122.41895,POINT (-122.41895 37.774815),94103
6,The Embarcadero at Sansome St,37.80477,-122.40324,POINT (-122.40324 37.80477),94111
60,8th St at Ringold St,37.77452,-122.40945,POINT (-122.40945 37.77452),94103
61,Howard St at 8th St,37.776512,-122.41131,POINT (-122.41131 37.776512),94103
62,Victoria Manalo Draves Park,37.77779,-122.40643,POINT (-122.40643 37.77779),94103
63,Bryant St at 6th St,37.77591,-122.40257,POINT (-122.40257 37.77591),94103
64,5th St at Brannan St,37.776752,-122.39902,POINT (-122.39902 37.776752),94107
65,Emeryville Depot,37.830296,-122.28943,POINT (-122.28943 37.830296),94608
66,3rd St at Townsend St,37.77874,-122.39274,POINT (-122.39274 37.77874),94107
67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776638,-122.39552,POINT (-122.39552 37.776638),94107
7,Frank H Ogawa Plaza,37.80456,-122.271736,POINT (-122.271736 37.80456),94612
70,Central Ave at Fell St,37.77331,-122.44429,POINT (-122.44429 37.77331),94117
71,Broderick St at Oak St,37.773064,-122.43908,POINT (-122.43908 37.773064),94117
72,Page St at Scott St,37.772408,-122.435646,POINT (-122.435646 37.772408),94117
73,Pierce St at Haight St,37.771793,-122.43371,POINT (-122.43371 37.771793),94117
74,Laguna St at Hayes St,37.776436,-122.42625,POINT (-122.42625 37.776436),94102
75,Market St at Franklin St,37.773792,-122.42124,POINT (-122.42124 37.773792),94102
76,McCoppin St at Valencia St,37.771664,-122.422424,POINT (-122.422424 37.771664),94103
77,11th St at Natoma St,37.773506,-122.41604,POINT (-122.41604 37.773506),94103
78,Folsom St at 9th St,37.773716,-122.411644,POINT (-122.411644 37.773716),94103
79,7th St at Brannan St,37.77349,-122.40367,POINT (-122.40367 37.77349),94103
8,The Embarcadero at Vallejo St,37.799953,-122.39852,POINT (-122.39852 37.799953),94111
80,Townsend St at 5th St,37.775234,-122.39744,POINT (-122.39744 37.775234),94107
81,Berry St at 4th St,37.77588,-122.39317,POINT (-122.39317 37.77588),94107
85,Church St at Duboce Ave,37.770084,-122.42915,POINT (-122.42915 37.770084),94114
86,Market St at Dolores St,37.769306,-122.42683,POINT (-122.42683 37.769306),94103
87,Folsom St at 13th St,37.769756,-122.41567,POINT (-122.41567 37.769756),94103
88,11th St at Bryant St,37.77003,-122.41173,POINT (-122.41173 37.77003),94103
89,Division St at Potrero Ave,37.76922,-122.407646,POINT (-122.407646 37.76922),94103
9,Broadway at Battery St,37.798573,-122.40087,POINT (-122.40087 37.798573),94111
90,Townsend St at 7th St,37.771057,-122.40272,POINT (-122.40272 37.771057),94103
91,Berry St at King St,37.771763,-122.39844,POINT (-122.39844 37.771763),94158
92,Mission Bay Kids Park,37.7723,-122.39303,POINT (-122.39303 37.7723),94158
93,4th St at Mission Bay Blvd S,37.77041,-122.3912,POINT (-122.3912 37.77041),94158
95,Sanchez St at 15th St,37.76622,-122.43106,POINT (-122.43106 37.76622),94114
96,Dolores St at 15th St,37.76621,-122.42661,POINT (-122.42661 37.76621),94114
97,14th St at Mission St,37.768265,-122.42011,POINT (-122.42011 37.768265),94103
98,Valencia St at 16th St,37.765053,-122.42187,POINT (-122.42187 37.765053),94103
99,Folsom St at 15th St,37.767036,-122.41544,POINT (-122.41544 37.767036),94103
SF-J28-2,Brannan St at 4th St,37.778,-122.39686,POINT (-122.39686 37.778),94107
SF-J29,San Francisco Caltrain (Townsend St at 4th St),37.77681,-122.39529,POINT (-122.39529 37.77681),94107
BK-A3,College Ave at Alcatraz Ave,37.851376,-122.252525,POINT (-122.252525 37.851376),94705
SF-I29-2,S Park St at 3rd St,37.78076,-122.39499,POINT (-122.39499 37.78076),94107
SF-F29,Howard St at Beale St,37.790314,-122.394585,POINT (-122.394585 37.790314),94105
SF-G29-2,1st St at Folsom St,37.787575,-122.395134,POINT (-122.395134 37.787575),94105
SF-L29,Mission Bay Kids Park,37.7723,-122.39303,POINT (-122.39303 37.7723),94158
SF-G29-3,Tehama St at 1st St,37.788033,-122.39562,POINT (-122.39562 37.788033),94105
SF I29-1,Bryant St at 2nd St,37.7835,-122.39319,POINT (-122.39319 37.7835),94107
SF-E29-1,San Francisco Ferry Building (Harry Bridges Plaza),37.795364,-122.39427,POINT (-122.39427 37.795364),94105
SF-F30-1,The Embarcadero at Steuart St,37.7914,-122.39104,POINT (-122.39104 37.7914),94105
SF-J29-1,3rd St at Townsend St,37.778587,-122.392555,POINT (-122.392555 37.778587),94107
SF-G30-2,The Embarcadero at Bryant St,37.787346,-122.38814,POINT (-122.38814 37.787346),94105
SF-K29-1,Berry St at 4th St,37.77588,-122.39317,POINT (-122.39317 37.77588),94107
SF-G30-1,Beale St at Harrison St,37.787964,-122.39181,POINT (-122.39181 37.787964),94105
SF-Y30,Jennings St at Revere Ave,37.729393,-122.386536,POINT (-122.386536 37.729393),94124
SF-Y29,Williams Ave at 3rd St,37.72928,-122.3929,POINT (-122.3929 37.72928),94124
SF-L30-1,4th St at Mission Bay Blvd S,37.77038,-122.391266,POINT (-122.391266 37.77038),94158
SF-X29,Quesada Ave at 3rd St,37.73316,-122.39098,POINT (-122.39098 37.73316),94124
SF-S29,Indiana St at Cesar Chavez St,37.750446,-122.39037,POINT (-122.39037 37.750446),94107
SF-I30-2,Brannan St at Colin P Kelly Jr St,37.782387,-122.39134,POINT (-122.39134 37.782387),94107
SF-K30-2,China Basin St at 3rd St,37.772,-122.38997,POINT (-122.38997 37.772),94158
SF-F30-2,Spear St at Folsom St,37.78978,-122.390465,POINT (-122.390465 37.78978),94107
SF-M30,4th St at 16th St,37.767044,-122.39083,POINT (-122.39083 37.767044),94158
SF-I30,2nd St at Townsend St,37.78054,-122.39041,POINT (-122.39041 37.78054),94107
SF-O30,Esprit Park,37.761635,-122.39065,POINT (-122.39065 37.761635),94107
SF-X30,Lane St at Revere Ave,37.73189,-122.39001,POINT (-122.39001 37.73189),94124
SF-O30-2,Illinois St at 20th St,37.76034,-122.38745,POINT (-122.38745 37.76034),94107
SF-L31-1,Terry Francois Blvd at Mission Bay Blvd N,37.771328,-122.38662,POINT (-122.38662 37.771328),94158
SF-H30,The Embarcadero at Pier 38,37.78316,-122.38799,POINT (-122.38799 37.78316),94105
OK-B1,Alcatraz Ave at Shattuck Ave,37.849594,-122.26557,POINT (-122.26557 37.849594),94609
OK-C5,College Ave at Bryant Ave,37.838127,-122.251274,POINT (-122.251274 37.838127),94618
OK-D3-1,Shattuck Ave at 55th St,37.840363,-122.26449,POINT (-122.26449 37.840363),94609
SF-Q30,23rd St at Tennessee St,37.755367,-122.388794,POINT (-122.388794 37.755367),94107
SF-U30,Evans Ave at Newhall St,37.742287,-122.38687,POINT (-122.38687 37.742287),94124
SF-S30,Illinois St at Cesar Chavez St,37.750107,-122.386505,POINT (-122.386505 37.750107),94124
OK-E5,45th St at Manila,37.833294,-122.256226,POINT (-122.256226 37.833294),94609
OK-F5,Broadway at 40th St,37.82776,-122.256714,POINT (-122.256714 37.82776),94609
OK-L15,26th Ave at International Blvd,37.781124,-122.232994,POINT (-122.232994 37.781124),94601
OK-L17,Foothill Blvd at Harrington Ave,37.77993,-122.21773,POINT (-122.21773 37.77993),94601
OK-M16,Fruitvale Ave at International Blvd,37.778057,-122.2254,POINT (-122.2254 37.778057),94601
OK-N6,Jack London Square,37.79625,-122.27935,POINT (-122.27935 37.79625),94607
OK-M7,Lake Merritt BART Station,37.79732,-122.26532,POINT (-122.26532 37.79732),94607
SF-G24,Hyde St at Post St,37.787235,-122.41667,POINT (-122.41667 37.787235),94109
SF-G28-1,Howard St at 2nd St,37.78701,-122.39828,POINT (-122.39828 37.78701),94105
SF-H24,Golden Gate Ave at Hyde St,37.781673,-122.415276,POINT (-122.415276 37.781673),94102
SF-M30-2,Terry Francois Blvd at Warriors Way,37.769096,-122.38633,POINT (-122.38633 37.769096),94158
SF-W14,Gennessee St at Monterey Blvd,37.731762,-122.451096,POINT (-122.451096 37.731762),94127
SF-W19,Glen Park BART Station,37.73301,-122.43416,POINT (-122.43416 37.73301),94131
SF-W19-2,Arlington St at Roanoke St,37.734962,-122.42971,POINT (-122.42971 37.734962),94131
SF-W29,McKinnon Ave at 3rd St,37.736332,-122.38993,POINT (-122.38993 37.736332),94124
SF-V29,Jerrold Ave at 3rd St,37.73897,-122.38955,POINT (-122.38955 37.73897),94124
SF-V30,Mendell St at Fairfax Ave,37.73984,-122.38565,POINT (-122.38565 37.73984),94124
SF-V32,Heron's Head Park,37.740322,-122.376785,POINT (-122.376785 37.740322),94124
SF-V31,Evans Ave at Mendell St,37.74005,-122.38343,POINT (-122.38343 37.74005),94124
SJ-H12,10th St at Mission St,37.355694,-121.89225,POINT (-121.89225 37.355694),95112
SJ-M9-1,Market St at Park St,37.332344,-121.89038,POINT (-121.89038 37.332344),95113
SJ-L11,St James St at 9th St,37.343018,-121.88453,POINT (-121.88453 37.343018),95112
SJ-L12,N 14th St at E Santa Clara St,37.342663,-121.87729,POINT (-121.87729 37.342663),95112
SJ-L13,17th St at Santa Clara St,37.344044,-121.87446,POINT (-121.87446 37.344044),95112
SJ-L7-1,SAP Center,37.333218,-121.90014,POINT (-121.90014 37.333218),95110
SJ-L7-2,The Alameda at Bush St,37.331932,-121.90489,POINT (-121.90489 37.331932),95126
SJ-L9,San Pedro Square,37.336803,-121.89409,POINT (-121.89409 37.336803),95110
SJ-L9-2,Devine St at San Pedro St,37.338654,-121.89577,POINT (-121.89577 37.338654),95110
SJ-M10-1,San Jose City Hall,37.337555,-121.886925,POINT (-121.886925 37.337555),95112
